"Ensembl ID","Gene symbol","RBP type","No. RBPome"
"ENSG00000114767","RRP9","Non-canonical_RBPs","9"
"ENSG00000111011","RSRC2","Non-canonical_RBPs","9"
"ENSG00000183207","RUVBL2","Non-canonical_RBPs","9"
"ENSG00000188643","S100A16","Non-canonical_RBPs","9"
"ENSG00000156304","SCAF4","Canonical_RBPs","9"
"ENSG00000130147","SH3BP4","Non-canonical_RBPs","9"
"ENSG00000105281","SLC1A5","Non-canonical_RBPs","9"
"ENSG00000075415","SLC25A3","Non-canonical_RBPs","9"
"ENSG00000084070","SMAP2","Non-canonical_RBPs","9"
"ENSG00000172062","SMN1","Canonical_RBPs","9"
"ENSG00000131876","SNRPA1","Non-canonical_RBPs","9"
"ENSG00000182004","SNRPE","Canonical_RBPs","9"
"ENSG00000075142","SRI","Non-canonical_RBPs","9"
"ENSG00000076944","STXBP2","Non-canonical_RBPs","9"
"ENSG00000183735","TBK1","Non-canonical_RBPs","9"
"ENSG00000134970","TMED7","Non-canonical_RBPs","9"
"ENSG00000139291","TMEM19","Non-canonical_RBPs","9"
"ENSG00000154174","TOMM70","Non-canonical_RBPs","9"
"ENSG00000087077","TRIP6","Non-canonical_RBPs","9"
"ENSG00000145331","TRMT10A","Canonical_RBPs","9"
"ENSG00000211460","TSN","Canonical_RBPs","9"
"ENSG00000103275","UBE2I","Non-canonical_RBPs","9"
"ENSG00000175931","UBE2O","Non-canonical_RBPs","9"
"ENSG00000115446","UNC50","Non-canonical_RBPs","9"
"ENSG00000138768","USO1","Non-canonical_RBPs","9"
"ENSG00000137411","VARS2","Canonical_RBPs","9"
"ENSG00000149823","VPS51","Non-canonical_RBPs","9"
"ENSG00000116874","WARS2","Canonical_RBPs","9"
"ENSG00000076924","XAB2","Non-canonical_RBPs","9"
"ENSG00000130227","XPO7","Canonical_RBPs","9"
"ENSG00000170027","YWHAG","Non-canonical_RBPs","9"
"ENSG00000135482","ZC3H10","Canonical_RBPs","9"
"ENSG00000197056","ZMYM1","Non-canonical_RBPs","9"
"ENSG00000103994","ZNF106","Non-canonical_RBPs","9"
"ENSG00000218891","ZNF579","Canonical_RBPs","9"
"ENSG00000159840","ZYX","Non-canonical_RBPs","9"
"ENSG00000094914","AAAS","Non-canonical_RBPs","8"
"ENSG00000131043","AAR2","Canonical_RBPs","8"
"ENSG00000131269","ABCB7","Non-canonical_RBPs","8"
"ENSG00000167315","ACAA2","Non-canonical_RBPs","8"
"ENSG00000078124","ACER3","Non-canonical_RBPs","8"
"ENSG00000181026","AEN","Canonical_RBPs","8"
"ENSG00000106305","AIMP2","Non-canonical_RBPs","8"
"ENSG00000214160","ALG3","Non-canonical_RBPs","8"
"ENSG00000244509","APOBEC3C","Canonical_RBPs","8"
"ENSG00000243811","APOBEC3D","Canonical_RBPs","8"
"ENSG00000143761","ARF1","Canonical_RBPs","8"
"ENSG00000165629","ATP5F1C","Non-canonical_RBPs","8"
"ENSG00000241837","ATP5PO","Non-canonical_RBPs","8"
"ENSG00000107949","BCCIP","Non-canonical_RBPs","8"
"ENSG00000186716","BCR","Non-canonical_RBPs","8"
"ENSG00000146540","C7orf50","Canonical_RBPs","8"
"ENSG00000142453","CARM1","Canonical_RBPs","8"
"ENSG00000110619","CARS1","Canonical_RBPs","8"
"ENSG00000177469","CAVIN1","Non-canonical_RBPs","8"
"ENSG00000129315","CCNT1","Non-canonical_RBPs","8"
"ENSG00000004897","CDC27","Non-canonical_RBPs","8"
"ENSG00000170312","CDK1","Non-canonical_RBPs","8"
"ENSG00000136807","CDK9","Non-canonical_RBPs","8"
"ENSG00000145354","CISD2","Non-canonical_RBPs","8"
"ENSG00000179335","CLK3","Non-canonical_RBPs","8"
"ENSG00000121022","COPS5","Non-canonical_RBPs","8"
"ENSG00000119203","CPSF3","Canonical_RBPs","8"
"ENSG00000062485","CS","Non-canonical_RBPs","8"
"ENSG00000113712","CSNK1A1","Non-canonical_RBPs","8"
"ENSG00000160213","CSTB","Non-canonical_RBPs","8"
"ENSG00000144579","CTDSP1","Non-canonical_RBPs","8"
"ENSG00000055130","CUL1","Non-canonical_RBPs","8"
"ENSG00000001630","CYP51A1","Non-canonical_RBPs","8"
"ENSG00000138231","DBR1","Canonical_RBPs","8"
"ENSG00000272886","DCP1A","Canonical_RBPs","8"
"ENSG00000168872","DDX19A","Canonical_RBPs","8"
"ENSG00000140829","DHX38","Canonical_RBPs","8"
"ENSG00000168724","DNAJC21","Canonical_RBPs","8"
"ENSG00000147677","EIF3H","Non-canonical_RBPs","8"
"ENSG00000132507","EIF5A","Canonical_RBPs","8"
"ENSG00000178896","EXOSC4","Canonical_RBPs","8"
"ENSG00000223496","EXOSC6","Canonical_RBPs","8"
"ENSG00000189057","FAM111B","Non-canonical_RBPs","8"
"ENSG00000090863","GLG1","Non-canonical_RBPs","8"
"ENSG00000078369","GNB1","Non-canonical_RBPs","8"
"ENSG00000189369","GSPT2","Canonical_RBPs","8"
"ENSG00000138780","GSTCD","Canonical_RBPs","8"
"ENSG00000125651","GTF2F1","Non-canonical_RBPs","8"
"ENSG00000100226","GTPBP1","Canonical_RBPs","8"
"ENSG00000163607","GTPBP8","Canonical_RBPs","8"
"ENSG00000273542","H4C12","Non-canonical_RBPs","8"
"ENSG00000275126","H4C13","Non-canonical_RBPs","8"
"ENSG00000270882","H4C14","Non-canonical_RBPs","8"
"ENSG00000277157","H4C4","Non-canonical_RBPs","8"
"ENSG00000274618","H4C6","Non-canonical_RBPs","8"
"ENSG00000112855","HARS2","Canonical_RBPs","8"
"ENSG00000092036","HAUS4","Non-canonical_RBPs","8"
"ENSG00000131351","HAUS8","Non-canonical_RBPs","8"
"ENSG00000143575","HAX1","Non-canonical_RBPs","8"
"ENSG00000198830","HMGN2","Non-canonical_RBPs","8"
"ENSG00000198157","HMGN5","Non-canonical_RBPs","8"
"ENSG00000179172","HNRNPCL1","Canonical_RBPs","8"
"ENSG00000115756","HPCAL1","Non-canonical_RBPs","8"
"ENSG00000136718","IMP4","Canonical_RBPs","8"
"ENSG00000133704","IPO8","Canonical_RBPs","8"
"ENSG00000163166","IWS1","Non-canonical_RBPs","8"
"ENSG00000104756","KCTD9","Non-canonical_RBPs","8"
"ENSG00000114030","KPNA1","Non-canonical_RBPs","8"
"ENSG00000143815","LBR","Non-canonical_RBPs","8"
"ENSG00000166477","LEO1","Canonical_RBPs","8"
"ENSG00000100097","LGALS1","Non-canonical_RBPs","8"
"ENSG00000138131","LOXL4","Non-canonical_RBPs","8"
"ENSG00000175324","LSM1","Canonical_RBPs","8"
"ENSG00000014641","MDH1","Non-canonical_RBPs","8"
"ENSG00000164024","METAP1","Canonical_RBPs","8"
"ENSG00000176624","MEX3C","Canonical_RBPs","8"
"ENSG00000101871","MID1","Canonical_RBPs","8"
"ENSG00000179455","MKRN3","Canonical_RBPs","8"
"ENSG00000124217","MOCS3","Non-canonical_RBPs","8"
"ENSG00000180992","MRPL14","Canonical_RBPs","8"
"ENSG00000166902","MRPL16","Canonical_RBPs","8"
"ENSG00000185608","MRPL40","Canonical_RBPs","8"
"ENSG00000175581","MRPL48","Canonical_RBPs","8"
"ENSG00000116898","MRPS15","Canonical_RBPs","8"
"ENSG00000266472","MRPS21","Canonical_RBPs","8"
"ENSG00000062582","MRPS24","Canonical_RBPs","8"
"ENSG00000147586","MRPS28","Canonical_RBPs","8"
"ENSG00000112996","MRPS30","Canonical_RBPs","8"
"ENSG00000116062","MSH6","Canonical_RBPs","8"
"ENSG00000196535","MYO18A","Non-canonical_RBPs","8"
"ENSG00000157483","MYO1E","Non-canonical_RBPs","8"
"ENSG00000124160","NCOA5","Non-canonical_RBPs","8"
"ENSG00000239672","NME1","Non-canonical_RBPs","8"
"ENSG00000103148","NPRL3","Non-canonical_RBPs","8"
"ENSG00000126653","NSRP1","Canonical_RBPs","8"
"ENSG00000137497","NUMA1","Non-canonical_RBPs","8"
"ENSG00000095319","NUP188","Non-canonical_RBPs","8"
"ENSG00000110713","NUP98","Non-canonical_RBPs","8"
"ENSG00000137804","NUSAP1","Non-canonical_RBPs","8"
"ENSG00000102898","NUTF2","Canonical_RBPs","8"
"ENSG00000135114","OASL","Canonical_RBPs","8"
"ENSG00000110048","OSBP","Non-canonical_RBPs","8"
"ENSG00000100105","PATZ1","Canonical_RBPs","8"
"ENSG00000169174","PCSK9","Non-canonical_RBPs","8"
"ENSG00000101856","PGRMC1","Non-canonical_RBPs","8"
"ENSG00000196455","PIK3R4","Non-canonical_RBPs","8"
"ENSG00000123143","PKN1","Non-canonical_RBPs","8"
"ENSG00000032444","PNPLA6","Non-canonical_RBPs","8"
"ENSG00000135241","PNPLA8","Non-canonical_RBPs","8"
"ENSG00000138035","PNPT1","Canonical_RBPs","8"
"ENSG00000062822","POLD1","Non-canonical_RBPs","8"
"ENSG00000004142","POLDIP2","Non-canonical_RBPs","8"
"ENSG00000163882","POLR2H","Canonical_RBPs","8"
"ENSG00000013503","POLR3B","Canonical_RBPs","8"
"ENSG00000171960","PPIH","Non-canonical_RBPs","8"
"ENSG00000186298","PPP1CC","Non-canonical_RBPs","8"
"ENSG00000163605","PPP4R2","Non-canonical_RBPs","8"
"ENSG00000102103","PQBP1","Non-canonical_RBPs","8"
"ENSG00000165630","PRPF18","Canonical_RBPs","8"
"ENSG00000197746","PSAP","Non-canonical_RBPs","8"
"ENSG00000100804","PSMB5","Non-canonical_RBPs","8"
"ENSG00000113522","RAD50","Non-canonical_RBPs","8"
"ENSG00000101546","RBFA","Non-canonical_RBPs","8"
"ENSG00000203867","RBM20","Non-canonical_RBPs","8"
"ENSG00000157110","RBPMS","Canonical_RBPs","8"
"ENSG00000132541","RIDA","Canonical_RBPs","8"
"ENSG00000168159","RNF187","Non-canonical_RBPs","8"
"ENSG00000101654","RNMT","Canonical_RBPs","8"
"ENSG00000178718","RPP25","Canonical_RBPs","8"
"ENSG00000141425","RPRD1A","Canonical_RBPs","8"
"ENSG00000101413","RPRD1B","Canonical_RBPs","8"
"ENSG00000176225","RTTN","Non-canonical_RBPs","8"
"ENSG00000179134","SAMD4B","Non-canonical_RBPs","8"
"ENSG00000187742","SECISBP2","Canonical_RBPs","8"
"ENSG00000140264","SERF2","Non-canonical_RBPs","8"
"ENSG00000197417","SHPK","Non-canonical_RBPs","8"
"ENSG00000204351","SKIC2","Canonical_RBPs","8"
"ENSG00000004864","SLC25A13","Non-canonical_RBPs","8"
"ENSG00000112759","SLC29A1","Non-canonical_RBPs","8"
"ENSG00000124766","SOX4","Non-canonical_RBPs","8"
"ENSG00000161011","SQSTM1","Non-canonical_RBPs","8"
"ENSG00000196935","SRGAP1","Non-canonical_RBPs","8"
"ENSG00000167881","SRP68","Canonical_RBPs","8"
"ENSG00000144867","SRPRB","Canonical_RBPs","8"
"ENSG00000176101","SSNA1","Non-canonical_RBPs","8"
"ENSG00000180879","SSR4","Non-canonical_RBPs","8"
"ENSG00000168439","STIP1","Non-canonical_RBPs","8"
"ENSG00000136874","STX17","Non-canonical_RBPs","8"
"ENSG00000163541","SUCLG1","Non-canonical_RBPs","8"
"ENSG00000147642","SYBU","Non-canonical_RBPs","8"
"ENSG00000143374","TARS2","Canonical_RBPs","8"
"ENSG00000072274","TFRC","Non-canonical_RBPs","8"
"ENSG00000109133","TMEM33","Non-canonical_RBPs","8"
"ENSG00000205542","TMSB4X","Non-canonical_RBPs","8"
"ENSG00000090905","TNRC6A","Canonical_RBPs","8"
"ENSG00000047410","TPR","Non-canonical_RBPs","8"
"ENSG00000103671","TRIP4","Canonical_RBPs","8"
"ENSG00000089195","TRMT6","Canonical_RBPs","8"
"ENSG00000177889","UBE2N","Non-canonical_RBPs","8"
"ENSG00000110344","UBE4A","Non-canonical_RBPs","8"
"ENSG00000104517","UBR5","Canonical_RBPs","8"
"ENSG00000109814","UGDH","Non-canonical_RBPs","8"
"ENSG00000140740","UQCRC2","Non-canonical_RBPs","8"
"ENSG00000147679","UTP23","Canonical_RBPs","8"
"ENSG00000065268","WDR18","Non-canonical_RBPs","8"
"ENSG00000178252","WDR6","Non-canonical_RBPs","8"
"ENSG00000075702","WDR62","Non-canonical_RBPs","8"
"ENSG00000123200","ZC3H13","Canonical_RBPs","8"
"ENSG00000165424","ZCCHC24","Canonical_RBPs","8"
"ENSG00000131732","ZCCHC9","Canonical_RBPs","8"
"ENSG00000197381","ADARB1","Canonical_RBPs","7"
"ENSG00000173744","AGFG1","Non-canonical_RBPs","7"
"ENSG00000092847","AGO1","Canonical_RBPs","7"
"ENSG00000197976","AKAP17A","Non-canonical_RBPs","7"
"ENSG00000137656","BUD13","Canonical_RBPs","7"
"ENSG00000248333","CDK11B","Non-canonical_RBPs","7"
"ENSG00000167670","CHAF1A","Non-canonical_RBPs","7"
"ENSG00000172409","CLP1","Canonical_RBPs","7"
"ENSG00000143771","CNIH4","Non-canonical_RBPs","7"
"ENSG00000108094","CUL2","Non-canonical_RBPs","7"
"ENSG00000119599","DCAF4","Non-canonical_RBPs","7"
"ENSG00000104129","DNAJC17","Canonical_RBPs","7"
"ENSG00000147251","DOCK11","Non-canonical_RBPs","7"
"ENSG00000128951","DUT","Non-canonical_RBPs","7"
"ENSG00000128829","EIF2AK4","Canonical_RBPs","7"
"ENSG00000125746","EML2","Non-canonical_RBPs","7"
"ENSG00000100632","ERH","Non-canonical_RBPs","7"
"ENSG00000081177","EXD2","Canonical_RBPs","7"
"ENSG00000160752","FDPS","Non-canonical_RBPs","7"
"ENSG00000162076","FLYWCH2","Non-canonical_RBPs","7"
"ENSG00000102531","FNDC3A","Non-canonical_RBPs","7"
"ENSG00000148672","GLUD1","Non-canonical_RBPs","7"
"ENSG00000068394","GPKOW","Canonical_RBPs","7"
"ENSG00000177885","GRB2","Non-canonical_RBPs","7"
"ENSG00000105793","GTPBP10","Canonical_RBPs","7"
"ENSG00000197238","H4C11","Non-canonical_RBPs","7"
"ENSG00000197061","H4C3","Non-canonical_RBPs","7"
"ENSG00000276180","H4C9","Non-canonical_RBPs","7"
"ENSG00000112339","HBS1L","Canonical_RBPs","7"
"ENSG00000029993","HMGB3","Non-canonical_RBPs","7"
"ENSG00000204388","HSPA1B","Non-canonical_RBPs","7"
"ENSG00000165458","INPPL1","Canonical_RBPs","7"
"ENSG00000064102","INTS13","Non-canonical_RBPs","7"
"ENSG00000086200","IPO11","Canonical_RBPs","7"
"ENSG00000198700","IPO9","Canonical_RBPs","7"
"ENSG00000111057","KRT18","Non-canonical_RBPs","7"
"ENSG00000137944","KYAT3","Non-canonical_RBPs","7"
"ENSG00000101680","LAMA1","Non-canonical_RBPs","7"
"ENSG00000205629","LCMT1","Non-canonical_RBPs","7"
"ENSG00000168806","LCMT2","Non-canonical_RBPs","7"
"ENSG00000144791","LIMD1","Non-canonical_RBPs","7"
"ENSG00000115318","LOXL3","Non-canonical_RBPs","7"
"ENSG00000111684","LPCAT3","Non-canonical_RBPs","7"
"ENSG00000123384","LRP1","Non-canonical_RBPs","7"
"ENSG00000164109","MAD2L1","Non-canonical_RBPs","7"
"ENSG00000172366","MCRIP2","Non-canonical_RBPs","7"
"ENSG00000254726","MEX3A","Canonical_RBPs","7"
"ENSG00000109736","MFSD10","Non-canonical_RBPs","7"
"ENSG00000158042","MRPL17","Canonical_RBPs","7"
"ENSG00000197345","MRPL21","Canonical_RBPs","7"
"ENSG00000204316","MRPL38","Non-canonical_RBPs","7"
"ENSG00000172590","MRPL52","Non-canonical_RBPs","7"
"ENSG00000167862","MRPL58","Canonical_RBPs","7"
"ENSG00000239789","MRPS17","Canonical_RBPs","7"
"ENSG00000163319","MRPS18C","Canonical_RBPs","7"
"ENSG00000122140","MRPS2","Canonical_RBPs","7"
"ENSG00000057935","MTA3","Non-canonical_RBPs","7"
"ENSG00000020129","NCDN","Non-canonical_RBPs","7"
"ENSG00000058804","NDC1","Non-canonical_RBPs","7"
"ENSG00000145494","NDUFS6","Non-canonical_RBPs","7"
"ENSG00000185049","NELFA","Non-canonical_RBPs","7"
"ENSG00000101882","NKAP","Non-canonical_RBPs","7"
"ENSG00000142546","NOSIP","Non-canonical_RBPs","7"
"ENSG00000113580","NR3C1","Non-canonical_RBPs","7"
"ENSG00000109685","NSD2","Non-canonical_RBPs","7"
"ENSG00000076685","NT5C2","Non-canonical_RBPs","7"
"ENSG00000165609","NUDT5","Non-canonical_RBPs","7"
"ENSG00000113569","NUP155","Non-canonical_RBPs","7"
"ENSG00000155561","NUP205","Non-canonical_RBPs","7"
"ENSG00000132182","NUP210","Non-canonical_RBPs","7"
"ENSG00000122126","OCRL","Canonical_RBPs","7"
"ENSG00000151846","PABPC3","Canonical_RBPs","7"
"ENSG00000090097","PCBP4","Canonical_RBPs","7"
"ENSG00000180957","PITPNB","Non-canonical_RBPs","7"
"ENSG00000184363","PKP3","Non-canonical_RBPs","7"
"ENSG00000083444","PLOD1","Canonical_RBPs","7"
"ENSG00000139323","POC1B","Canonical_RBPs","7"
"ENSG00000136875","PRPF4","Canonical_RBPs","7"
"ENSG00000104388","RAB2A","Canonical_RBPs","7"
"ENSG00000144566","RAB5A","Canonical_RBPs","7"
"ENSG00000164080","RAD54L2","Canonical_RBPs","7"
"ENSG00000089682","RBM41","Canonical_RBPs","7"
"ENSG00000265241","RBM8A","Canonical_RBPs","7"
"ENSG00000274523","RCC1L","Non-canonical_RBPs","7"
"ENSG00000136104","RNASEH2B","Canonical_RBPs","7"
"ENSG00000163125","RPRD2","Canonical_RBPs","7"
"ENSG00000163220","S100A9","Non-canonical_RBPs","7"
"ENSG00000103449","SALL1","Canonical_RBPs","7"
"ENSG00000150459","SAP18","Canonical_RBPs","7"
"ENSG00000126461","SCAF1","Non-canonical_RBPs","7"
"ENSG00000140386","SCAPER","Canonical_RBPs","7"
"ENSG00000168385","SEPTIN2","Canonical_RBPs","7"
"ENSG00000099381","SETD1A","Canonical_RBPs","7"
"ENSG00000141526","SLC16A3","Non-canonical_RBPs","7"
"ENSG00000141646","SMAD4","Non-canonical_RBPs","7"
"ENSG00000072501","SMC1A","Non-canonical_RBPs","7"
"ENSG00000205571","SMN2","Canonical_RBPs","7"
"ENSG00000124380","SNRNP27","Non-canonical_RBPs","7"
"ENSG00000139343","SNRPF","Canonical_RBPs","7"
"ENSG00000161888","SPC24","Non-canonical_RBPs","7"
"ENSG00000080603","SRCAP","Canonical_RBPs","7"
"ENSG00000154548","SRSF12","Canonical_RBPs","7"
"ENSG00000100380","ST13","Non-canonical_RBPs","7"
"ENSG00000165416","SUGT1","Non-canonical_RBPs","7"
"ENSG00000196116","TDRD7","Canonical_RBPs","7"
"ENSG00000029639","TFB1M","Canonical_RBPs","7"
"ENSG00000100109","TFIP11","Canonical_RBPs","7"
"ENSG00000136816","TOR1B","Non-canonical_RBPs","7"
"ENSG00000149743","TRPT1","Canonical_RBPs","7"
"ENSG00000116918","TSNAX","Canonical_RBPs","7"
"ENSG00000007520","TSR3","Canonical_RBPs","7"
"ENSG00000185651","UBE2L3","Non-canonical_RBPs","7"
"ENSG00000116750","UCHL5","Non-canonical_RBPs","7"
"ENSG00000155959","VBP1","Non-canonical_RBPs","7"
"ENSG00000133858","ZFC3H1","Canonical_RBPs","7"
"ENSG00000100319","ZMAT5","Canonical_RBPs","7"
"ENSG00000084073","ZMPSTE24","Non-canonical_RBPs","7"
"ENSG00000142684","ZNF593","Canonical_RBPs","7"
"ENSG00000124608","AARS2","Canonical_RBPs","6"
"ENSG00000072110","ACTN1","Non-canonical_RBPs","6"
"ENSG00000126070","AGO3","Canonical_RBPs","6"
"ENSG00000004455","AK2","Canonical_RBPs","6"
"ENSG00000138279","ANXA7","Non-canonical_RBPs","6"
"ENSG00000168374","ARF4","Canonical_RBPs","6"
"ENSG00000054267","ARID4B","Canonical_RBPs","6"
"ENSG00000164053","ATRIP","Non-canonical_RBPs","6"
"ENSG00000012048","BRCA1","Non-canonical_RBPs","6"
"ENSG00000175573","C11orf68","Canonical_RBPs","6"
"ENSG00000141582","CBX4","Non-canonical_RBPs","6"
"ENSG00000113300","CNOT6","Canonical_RBPs","6"
"ENSG00000165934","CPSF2","Canonical_RBPs","6"
"ENSG00000095485","CWF19L1","Canonical_RBPs","6"
"ENSG00000103356","EARS2","Canonical_RBPs","6"
"ENSG00000124802","EEF1E1","Non-canonical_RBPs","6"
"ENSG00000111361","EIF2B1","Canonical_RBPs","6"
"ENSG00000135930","EIF4E2","Canonical_RBPs","6"
"ENSG00000196361","ELAVL3","Canonical_RBPs","6"
"ENSG00000070061","ELP1","Non-canonical_RBPs","6"
"ENSG00000100056","ESS2","Canonical_RBPs","6"
"ENSG00000112584","FAM120B","Non-canonical_RBPs","6"
"ENSG00000124279","FASTKD3","Canonical_RBPs","6"
"ENSG00000125166","GOT2","Non-canonical_RBPs","6"
"ENSG00000082701","GSK3B","Non-canonical_RBPs","6"
"ENSG00000067704","IARS2","Canonical_RBPs","6"
"ENSG00000132740","IGHMBP2","Canonical_RBPs","6"
"ENSG00000070495","JMJD6","Non-canonical_RBPs","6"
"ENSG00000178695","KCTD12","Non-canonical_RBPs","6"
"ENSG00000166173","LARP6","Canonical_RBPs","6"
"ENSG00000174106","LEMD3","Non-canonical_RBPs","6"
"ENSG00000135521","LTV1","Non-canonical_RBPs","6"
"ENSG00000010165","METTL13","Canonical_RBPs","6"
"ENSG00000159256","MORC3","Non-canonical_RBPs","6"
"ENSG00000020922","MRE11","Non-canonical_RBPs","6"
"ENSG00000278619","MRM1","Canonical_RBPs","6"
"ENSG00000120333","MRPS14","Canonical_RBPs","6"
"ENSG00000175110","MRPS22","Canonical_RBPs","6"
"ENSG00000188986","NELFB","Non-canonical_RBPs","6"
"ENSG00000104967","NOVA2","Canonical_RBPs","6"
"ENSG00000083635","NUFIP1","Canonical_RBPs","6"
"ENSG00000108559","NUP88","Non-canonical_RBPs","6"
"ENSG00000152193","OBI1","Non-canonical_RBPs","6"
"ENSG00000116288","PARK7","Non-canonical_RBPs","6"
"ENSG00000165494","PCF11","Canonical_RBPs","6"
"ENSG00000162517","PEF1","Non-canonical_RBPs","6"
"ENSG00000102309","PIN4","Non-canonical_RBPs","6"
"ENSG00000065243","PKN2","Non-canonical_RBPs","6"
"ENSG00000106397","PLOD3","Canonical_RBPs","6"
"ENSG00000100142","POLR2F","Canonical_RBPs","6"
"ENSG00000148606","POLR3A","Canonical_RBPs","6"
"ENSG00000172336","POP7","Canonical_RBPs","6"
"ENSG00000111540","RAB5B","Canonical_RBPs","6"
"ENSG00000108774","RAB5C","Canonical_RBPs","6"
"ENSG00000141084","RANBP10","Canonical_RBPs","6"
"ENSG00000162437","RAVER2","Canonical_RBPs","6"
"ENSG00000078328","RBFOX1","Canonical_RBPs","6"
"ENSG00000108469","RECQL5","Canonical_RBPs","6"
"ENSG00000135828","RNASEL","Canonical_RBPs","6"
"ENSG00000134318","ROCK2","Non-canonical_RBPs","6"
"ENSG00000185088","RPS27L","Canonical_RBPs","6"
"ENSG00000196154","S100A4","Non-canonical_RBPs","6"
"ENSG00000101347","SAMHD1","Non-canonical_RBPs","6"
"ENSG00000157020","SEC13","Non-canonical_RBPs","6"
"ENSG00000085415","SEH1L","Non-canonical_RBPs","6"
"ENSG00000168566","SNRNP48","Canonical_RBPs","6"
"ENSG00000125870","SNRPB2","Canonical_RBPs","6"
"ENSG00000124562","SNRPC","Canonical_RBPs","6"
"ENSG00000068784","SRBD1","Canonical_RBPs","6"
"ENSG00000136854","STXBP1","Non-canonical_RBPs","6"
"ENSG00000178691","SUZ12","Non-canonical_RBPs","6"
"ENSG00000125755","SYMPK","Canonical_RBPs","6"
"ENSG00000187735","TCEA1","Non-canonical_RBPs","6"
"ENSG00000100207","TCF20","Non-canonical_RBPs","6"
"ENSG00000079134","THOC1","Canonical_RBPs","6"
"ENSG00000134077","THUMPD3","Canonical_RBPs","6"
"ENSG00000105576","TNPO2","Canonical_RBPs","6"
"ENSG00000141510","TP53","Non-canonical_RBPs","6"
"ENSG00000198467","TPM2","Canonical_RBPs","6"
"ENSG00000123144","TRIR","Non-canonical_RBPs","6"
"ENSG00000198554","WDHD1","Canonical_RBPs","6"
"ENSG00000169180","XPO6","Canonical_RBPs","6"
"ENSG00000100811","YY1","Non-canonical_RBPs","6"
"ENSG00000146858","ZC3HAV1L","Non-canonical_RBPs","6"
"ENSG00000140948","ZCCHC14","Canonical_RBPs","6"
"ENSG00000185650","ZFP36L1","Canonical_RBPs","6"
"ENSG00000161642","ZNF385A","Canonical_RBPs","6"
"ENSG00000072364","AFF4","Canonical_RBPs","5"
"ENSG00000129474","AJUBA","Non-canonical_RBPs","5"
"ENSG00000119711","ALDH6A1","Non-canonical_RBPs","5"
"ENSG00000101901","ALG13","Non-canonical_RBPs","5"
"ENSG00000189058","APOD","Non-canonical_RBPs","5"
"ENSG00000134287","ARF3","Canonical_RBPs","5"
"ENSG00000130707","ASS1","Non-canonical_RBPs","5"
"ENSG00000160862","AZGP1","Non-canonical_RBPs","5"
"ENSG00000116752","BCAS2","Non-canonical_RBPs","5"
"ENSG00000185963","BICD2","Non-canonical_RBPs","5"
"ENSG00000197299","BLM","Canonical_RBPs","5"
"ENSG00000104221","BRF2","Canonical_RBPs","5"
"ENSG00000130303","BST2","Non-canonical_RBPs","5"
"ENSG00000106245","BUD31","Non-canonical_RBPs","5"
"ENSG00000179218","CALR","Canonical_RBPs","5"
"ENSG00000108588","CCDC47","Non-canonical_RBPs","5"
"ENSG00000070831","CDC42","Non-canonical_RBPs","5"
"ENSG00000176444","CLK2","Non-canonical_RBPs","5"
"ENSG00000182973","CNOT10","Non-canonical_RBPs","5"
"ENSG00000080802","CNOT4","Canonical_RBPs","5"
"ENSG00000102879","CORO1A","Non-canonical_RBPs","5"
"ENSG00000273559","CWC25","Canonical_RBPs","5"
"ENSG00000184735","DDX53","Canonical_RBPs","5"
"ENSG00000134815","DHX34","Canonical_RBPs","5"
"ENSG00000108406","DHX40","Canonical_RBPs","5"
"ENSG00000144635","DYNC1LI1","Non-canonical_RBPs","5"
"ENSG00000088986","DYNLL1","Non-canonical_RBPs","5"
"ENSG00000074266","EED","Non-canonical_RBPs","5"
"ENSG00000103966","EHD4","Canonical_RBPs","5"
"ENSG00000175376","EIF1AD","Canonical_RBPs","5"
"ENSG00000114784","EIF1B","Canonical_RBPs","5"
"ENSG00000242372","EIF6","Non-canonical_RBPs","5"
"ENSG00000261150","EPPK1","Non-canonical_RBPs","5"
"ENSG00000163161","ERCC3","Canonical_RBPs","5"
"ENSG00000104413","ESRP1","Non-canonical_RBPs","5"
"ENSG00000106462","EZH2","Non-canonical_RBPs","5"
"ENSG00000180921","FAM83H","Canonical_RBPs","5"
"ENSG00000112787","FBRSL1","Non-canonical_RBPs","5"
"ENSG00000179271","GADD45GIP1","Non-canonical_RBPs","5"
"ENSG00000152147","GEMIN6","Canonical_RBPs","5"
"ENSG00000153767","GTF2E1","Canonical_RBPs","5"
"ENSG00000103657","HERC1","Canonical_RBPs","5"
"ENSG00000204389","HSPA1A","Non-canonical_RBPs","5"
"ENSG00000115541","HSPE1","Non-canonical_RBPs","5"
"ENSG00000104613","INTS10","Non-canonical_RBPs","5"
"ENSG00000143624","INTS3","Canonical_RBPs","5"
"ENSG00000136381","IREB2","Canonical_RBPs","5"
"ENSG00000174405","LIG4","Canonical_RBPs","5"
"ENSG00000037897","METTL1","Non-canonical_RBPs","5"
"ENSG00000171109","MFN1","Canonical_RBPs","5"
"ENSG00000037757","MRI1","Canonical_RBPs","5"
"ENSG00000122687","MRM2","Canonical_RBPs","5"
"ENSG00000112110","MRPL18","Canonical_RBPs","5"
"ENSG00000204568","MRPS18B","Canonical_RBPs","5"
"ENSG00000090263","MRPS33","Canonical_RBPs","5"
"ENSG00000196588","MRTFA","Canonical_RBPs","5"
